  290   30      4.816670
  290   35      4.592612
  290   40      4.437499
  290   45      4.367154
  290   50      4.366436
  290   55      4.308100
  290   60      4.158843
  290   65      4.125479
  290   70      4.135673
  290   75      4.155110
  290   80      4.161096
  290   85      4.179117
  290   90      4.250000
  285  -90      4.700000
  285  -85      4.682954
  285  -80      4.673637
  285  -75      4.507487
  285  -70      4.524837
  285  -65      4.548980
  285  -60      4.562236
  285  -55      4.560000
  285  -50      4.500000
  285  -45      4.420000
  285  -40      4.350000
  285  -35      4.320000
  285  -30      4.260000
  285  -25      4.250761
  285  -20      4.210071
  285  -15      4.240000
  285  -10      4.263948
  285   -5      4.450000
  285    0      4.552714
  285    5      4.820876
  285   10      5.067647
  285   15      5.200000
  285   20      5.096010
  285   25      5.001401
  285   30      4.909723
  285   35      4.720161
  285   40      4.539588
  285   45      4.460811
  285   50      4.449406
  285   55      4.354408
  285   60      4.212666
  285   65      4.174959
  285   70      4.177010
  285   75      4.185977
  285   80      4.181561
  285   85      4.189999
  285   90      4.250000
  280  -90      4.700000
  280  -85      4.684453
  280  -80      4.675928
  280  -75      4.511569
  280  -70      4.528874
  280  -65      4.552284
  280  -60      4.600070
  280  -55      4.580000
  280  -50      4.520000
  280  -45      4.450000
  280  -40      4.380000
  280  -35      4.340000
  280  -30      4.260000
  280  -25      4.260000
  280  -20      4.207877
  280  -15      4.230000
  280  -10      4.300000
  280   -5      4.400000
  280    0      4.573144
  280    5      4.877664
  280   10      5.077552
  280   15      5.208850
  280   20      5.130382
  280   25      5.078797
  280   30      4.983582
  280   35      4.830000
  280   40      4.680000
  280   45      4.564809
  280   50      4.467179
  280   55      4.372276
  280   60      4.272644
  280   65      4.229646
  280   70      4.222455
  280   75      4.205860
  280   80      4.191987
  280   85      4.201072
  280   90      4.250000
  275  -90      4.700000
  275  -85      4.686088
  275  -80      4.678766
  275  -75      4.516887
  275  -70      4.535109
  275  -65      4.559022
  275  -60      4.609269
  275  -55      4.620000
  275  -50      4.600000
  275  -45      4.520000
  275  -40      4.450000
  275  -35      4.380000
  275  -30      4.300000
  275  -25      4.320000
  275  -20      4.250000
  275  -15      4.270000
  275  -10      4.320000
  275   -5      4.500000
  275    0      4.660000
  275    5      4.966355
  275   10      5.200000
  275   15      5.242337
  275   20      5.206037
  275   25      5.152979
  275   30      5.050861
  275   35      4.928210
  275   40      4.759047
  275   45      4.574414
  275   50      4.476154
  275   55      4.380350
  275   60      4.288056
  275   65      4.269827
  275   70      4.254075
  275   75      4.217008
  275   80      4.200064
  275   85      4.209680
  275   90      4.250000
  270  -90      4.700000
